modulus,mask_proportion,shots,successes
4333,0.01,155000,48328.515625
4341,0.0,155000,55963.8125
4341,0.5,155000,29721.216796875
4341,0.1,155000,51402.53125
4341,0.9,155000,5708.72021484375
4341,0.01,155000,55497.90234375
4343,0.0,155000,57000.046875
4343,0.5,155000,28669.0234375
4343,0.1,155000,51504.51171875
4343,0.9,155000,5726.41015625
4343,0.01,155000,56801.421875
4351,0.0,155000,62032.66796875
4351,0.5,155000,31012.171875
4351,0.1,155000,56951.5546875
4351,0.9,155000,6319.9775390625
4351,0.01,155000,61761.3359375
4353,0.0,155000,38890.62109375
4353,0.5,155000,22729.125
4353,0.1,155000,36892.90234375
4353,0.9,155000,4103.359375
4353,0.01,155000,38699.7421875
4359,0.0,155000,69836.34375
4359,0.5,155000,36045.66015625
4359,0.1,155000,63461.49609375
4359,0.9,155000,7054.72998046875
4359,0.01,155000,69299.125
4367,0.0,155000,56305.41015625
4367,0.5,155000,29076.181640625
4367,0.1,155000,51474.44140625
4367,0.9,155000,5722.26513671875
4367,0.01,155000,55878.0703125
4369,0.0,155000,83395.4375
4369,0.5,155000,40532.71484375
4369,0.1,155000,73696.8671875
4369,0.9,155000,8197.34765625
4369,0.01,155000,82144.7265625
4377,0.0,155000,53393.14453125
4377,0.5,155000,28449.09765625
4377,0.1,155000,48979.60546875
4377,0.9,155000,5446.97265625
4377,0.01,155000,52852.6015625
4379,0.0,155000,61019.796875
4379,0.5,155000,30747.443359375
4379,0.1,155000,56087.06640625
4379,0.9,155000,6234.04736328125
4379,0.01,155000,60759.14453125
4381,0.0,155000,64205.7109375
4381,0.5,155000,31665.962890625
4381,0.1,155000,58416.3359375
4381,0.9,155000,6495.86474609375
4381,0.01,155000,63557.1328125
4385,0.0,155000,63590.84375
4385,0.5,155000,33114.78515625
4385,0.1,155000,59112.99609375
4385,0.9,155000,6576.98193359375
4385,0.01,155000,63197.4453125
4387,0.0,155000,69960.7734375
4387,0.5,155000,31476.2265625
4387,0.1,155000,62724.6953125
4387,0.9,155000,6972.34814453125
4387,0.01,155000,69609.3671875
4393,0.0,155000,41956.1484375
4393,0.5,155000,20638.0859375
4393,0.1,155000,37987.8125
4393,0.9,155000,4217.4130859375
4393,0.01,155000,41634.8203125
4399,0.0,155000,64967.12109375
4399,0.5,155000,31211.78125
4399,0.1,155000,58640.85546875
4399,0.9,155000,6515.7763671875
4399,0.01,155000,64697.4296875
4405,0.0,155000,77248.0390625
4405,0.5,155000,38569.55078125
4405,0.1,155000,69760.6875
4405,0.9,155000,7771.67822265625
4405,0.01,155000,76576.1015625
4411,0.0,155000,66350.53125
4411,0.5,155000,34843.67578125
4411,0.1,155000,60755.17578125
4411,0.9,155000,6745.87109375
4411,0.01,155000,65868.140625
4413,0.0,155000,56871.26171875
4413,0.5,155000,30067.439453125
4413,0.1,155000,52261.52734375
4413,0.9,155000,5800.404296875
4413,0.01,155000,56358.4296875
4415,0.0,155000,72605.90625
4415,0.5,155000,38530.3671875
4415,0.1,155000,68943.2421875
4415,0.9,155000,7655.89208984375
4415,0.01,155000,72256.5546875
4417,0.0,155000,43716.140625
4417,0.5,155000,22998.375
4417,0.1,155000,40320.28515625
4417,0.9,155000,4474.2548828125
4417,0.01,155000,43453.76171875
4427,0.0,155000,72876.6796875
4427,0.5,155000,36012.33984375
4427,0.1,155000,65337.9375
4427,0.9,155000,7257.71484375
4427,0.01,155000,72101.8359375
4429,0.0,155000,33947.97265625
4429,0.5,155000,16761.451171875
4429,0.1,155000,30819.53125
4429,0.9,155000,3416.080078125
4429,0.01,155000,33727.09375
4435,0.0,155000,87072.1875
4435,0.5,155000,46529.82421875
4435,0.1,155000,81344.65625
4435,0.9,155000,9027.7177734375
4435,0.01,155000,86504.703125
4439,0.0,155000,62918.06640625
4439,0.5,155000,28981.62890625
4439,0.1,155000,55229.0
4439,0.9,155000,6132.52001953125
4439,0.01,155000,62149.34765625
4443,0.0,155000,67008.984375
4443,0.5,155000,34654.2890625
4443,0.1,155000,61282.5390625
4443,0.9,155000,6793.87890625
4443,0.01,155000,66513.5
4449,0.0,155000,59776.38671875
4449,0.5,155000,31473.3203125
4449,0.1,155000,54661.09765625
4449,0.9,155000,6081.1328125
4449,0.01,155000,59227.28125
4453,0.0,155000,61658.203125
4453,0.5,155000,32837.09375
4453,0.1,155000,57305.1171875
4453,0.9,155000,6358.08984375
4453,0.01,155000,61470.07421875
4461,0.0,155000,77582.0234375
4461,0.5,155000,38536.6171875
4461,0.1,155000,69741.6640625
4461,0.9,155000,7748.84423828125
4461,0.01,155000,76807.671875
4467,0.0,155000,69883.8046875
4467,0.5,155000,34950.19140625
4467,0.1,155000,63153.51171875
4467,0.9,155000,7012.62060546875
4467,0.01,155000,69173.828125
4469,0.0,155000,69224.6875
4469,0.5,155000,35879.36328125
4469,0.1,155000,63868.03125
4469,0.9,155000,7102.5517578125
4469,0.01,155000,68835.9765625
4471,0.0,155000,84739.859375
4471,0.5,155000,39979.4375
4471,0.1,155000,76044.875
4471,0.9,155000,8445.03125
4471,0.01,155000,84310.6484375
4479,0.0,155000,67680.0546875
4479,0.5,155000,35347.37890625
4479,0.1,155000,61916.84765625
4479,0.9,155000,6876.666015625
4479,0.01,155000,67104.9375
4487,0.0,155000,66089.21875
4487,0.5,155000,32424.62890625
4487,0.1,155000,58732.33203125
4487,0.9,155000,6534.4208984375
4487,0.01,155000,65251.84375
4497,0.0,155000,49317.4921875
4497,0.5,155000,26905.091796875
4497,0.1,155000,45824.8359375
4497,0.9,155000,5100.35986328125
4497,0.01,155000,49001.65234375
4499,0.0,155000,63151.18359375
4499,0.5,155000,31630.7734375
4499,0.1,155000,56812.78125
4499,0.9,155000,6312.869140625
4499,0.01,155000,62652.1328125
4501,0.0,155000,40202.859375
4501,0.5,155000,20864.12109375
4501,0.1,155000,37309.91015625
4501,0.9,155000,4143.7705078125
4501,0.01,155000,39891.78515625
4511,0.0,155000,65578.7109375
4511,0.5,155000,36815.39453125
4511,0.1,155000,60780.52734375
4511,0.9,155000,6751.9970703125
4511,0.01,155000,65054.5078125
4529,0.0,155000,50470.5625
4529,0.5,155000,25533.61328125
4529,0.1,155000,45523.21484375
4529,0.9,155000,5054.4287109375
4529,0.01,155000,50061.0234375
4531,0.0,155000,62220.0546875
4531,0.5,155000,32022.091796875
4531,0.1,155000,56395.69921875
4531,0.9,155000,6268.19677734375
4531,0.01,155000,61765.984375
4533,0.0,155000,77069.2265625
4533,0.5,155000,38413.609375
4533,0.1,155000,69445.984375
4533,0.9,155000,7708.623046875
4533,0.01,155000,76309.5859375
4535,0.0,155000,84868.2578125
4535,0.5,155000,43395.90625
4535,0.1,155000,78283.59375
4535,0.9,155000,8688.455078125
4535,0.01,155000,84259.9140625
4537,0.0,155000,54247.0859375
4537,0.5,155000,26162.298828125
4537,0.1,155000,48812.640625
4537,0.9,155000,5425.7744140625
4537,0.01,155000,53783.12109375
4541,0.0,155000,40257.375
4541,0.5,155000,20223.05078125
4541,0.1,155000,37039.47265625
4541,0.9,155000,4120.70751953125
4541,0.01,155000,39955.30078125
4553,0.0,155000,57176.33984375
4553,0.5,155000,27688.6796875
4553,0.1,155000,51391.046875
4553,0.9,155000,5706.72216796875
4553,0.01,155000,56544.14453125
4555,0.0,155000,81107.0234375
4555,0.5,155000,44087.26953125
4555,0.1,155000,75949.7421875
4555,0.9,155000,8439.49609375
4555,0.01,155000,80539.0234375
4559,0.0,155000,64505.25
4559,0.5,155000,33560.91015625
4559,0.1,155000,56695.21875
4559,0.9,155000,6299.37646484375
4559,0.01,155000,64160.80078125
4569,0.0,155000,38768.55078125
4569,0.5,155000,22649.130859375
4569,0.1,155000,36781.9453125
4569,0.9,155000,4093.92724609375
4569,0.01,155000,38579.82421875
4571,0.0,155000,81329.515625
4571,0.5,155000,39721.0234375
4571,0.1,155000,71804.03125
4571,0.9,155000,7983.23681640625
4571,0.01,155000,80395.9921875
4573,0.0,155000,88264.5859375
4573,0.5,155000,46065.62890625
4573,0.1,155000,81808.9765625
4573,0.9,155000,9078.5419921875
4573,0.01,155000,87663.1171875
4577,0.0,155000,38268.640625
4577,0.5,155000,19451.173828125
4577,0.1,155000,35107.5390625
4577,0.9,155000,3906.925048828125
4577,0.01,155000,37985.078125
4579,0.0,155000,60085.359375
4579,0.5,155000,31648.330078125
4579,0.1,155000,56275.5078125
4579,0.9,155000,6272.22412109375
4579,0.01,155000,59695.90234375
4589,0.0,155000,77371.328125
4589,0.5,155000,39266.4609375
4589,0.1,155000,70790.5390625
4589,0.9,155000,7859.3310546875
4589,0.01,155000,76841.5390625
4593,0.0,155000,50336.18359375
4593,0.5,155000,27210.513671875
4593,0.1,155000,46478.796875
4593,0.9,155000,5156.28173828125
4593,0.01,155000,49880.12890625
4595,0.0,155000,75833.6953125
4595,0.5,155000,42390.44140625
4595,0.1,155000,71885.359375
4595,0.9,155000,7972.64501953125
4595,0.01,155000,75484.4140625
4601,0.0,155000,38816.15625
4601,0.5,155000,18840.986328125
4601,0.1,155000,34660.84765625
4601,0.9,155000,3850.729248046875
4601,0.01,155000,38507.75390625
4607,0.0,155000,81456.6171875
4607,0.5,155000,40603.38671875
4607,0.1,155000,74963.671875
4607,0.9,155000,8345.498046875
4607,0.01,155000,81202.09375
4609,0.0,155000,40470.91796875
4609,0.5,155000,19908.177734375
4609,0.1,155000,36787.390625
4609,0.9,155000,4087.921142578125
4609,0.01,155000,40069.7421875
4613,0.0,155000,41539.375
4613,0.5,155000,21131.578125
4613,0.1,155000,38075.76171875
4613,0.9,155000,4219.05859375
4613,0.01,155000,41227.5234375
4619,0.0,155000,63790.390625
4619,0.5,155000,33103.29296875
4619,0.1,155000,58343.9296875
4619,0.9,155000,6482.56494140625
4619,0.01,155000,63454.66796875
4627,0.0,155000,55671.1328125
4627,0.5,155000,28530.34375
4627,0.1,155000,50372.30859375
4627,0.9,155000,5607.2978515625
4627,0.01,155000,55281.8046875
4629,0.0,155000,56034.97265625
4629,0.5,155000,29632.740234375
4629,0.1,155000,51400.33984375
4629,0.9,155000,5716.552734375
4629,0.01,155000,55548.421875
4631,0.0,155000,50229.43359375
4631,0.5,155000,25216.736328125
4631,0.1,155000,45756.55859375
4631,0.9,155000,5079.82958984375
4631,0.01,155000,49618.5859375
4633,0.0,155000,76774.6015625
4633,0.5,155000,38449.94921875
4633,0.1,155000,69698.3203125
4633,0.9,155000,7738.18994140625
4633,0.01,155000,76100.9296875
4645,0.0,155000,87593.375
4645,0.5,155000,43461.4453125
4645,0.1,155000,78418.8515625
4645,0.9,155000,8725.13671875
4645,0.01,155000,86618.9375
4647,0.0,155000,75793.578125
4647,0.5,155000,38407.3125
4647,0.1,155000,68766.3046875
4647,0.9,155000,7647.7548828125
4647,0.01,155000,75191.0546875
4659,0.0,155000,79350.1328125
4659,0.5,155000,40266.40625
4659,0.1,155000,71840.9609375
4659,0.9,155000,7980.79443359375
4659,0.01,155000,78737.890625
4661,0.0,155000,38962.46484375
4661,0.5,155000,19043.515625
4661,0.1,155000,35625.859375
4661,0.9,155000,3961.595947265625
4661,0.01,155000,38717.53125
4667,0.0,155000,65690.7890625
4667,0.5,155000,31068.375
4667,0.1,155000,60501.75
4667,0.9,155000,6731.5751953125
4667,0.01,155000,65275.9609375
4677,0.0,155000,73517.9921875
4677,0.5,155000,37230.046875
4677,0.1,155000,66387.171875
4677,0.9,155000,7377.515625
4677,0.01,155000,72856.3828125
4681,0.0,155000,32226.162109375
4681,0.5,155000,16110.0576171875
4681,0.1,155000,28337.447265625
4681,0.9,155000,3140.257568359375
4681,0.01,155000,31889.203125
4685,0.0,155000,77287.6796875
4685,0.5,155000,38708.34375
4685,0.1,155000,70224.0390625
4685,0.9,155000,7815.77099609375
4685,0.01,155000,76550.2734375
4687,0.0,155000,53878.359375
4687,0.5,155000,28138.064453125
4687,0.1,155000,49638.0
4687,0.9,155000,5524.97509765625
4687,0.01,155000,53638.52734375
4699,0.0,155000,52662.16796875
4699,0.5,155000,27660.673828125
4699,0.1,155000,48408.5859375
4699,0.9,155000,5369.5791015625
4699,0.01,155000,52441.48828125
4701,0.0,155000,61664.48828125
4701,0.5,155000,31711.220703125
4701,0.1,155000,56145.5859375
4701,0.9,155000,6232.0361328125
4701,0.01,155000,61045.40625
4705,0.0,155000,71501.3515625
4705,0.5,155000,37717.8671875
4705,0.1,155000,66367.796875
4705,0.9,155000,7385.25
4705,0.01,155000,71146.625
4709,0.0,155000,85432.5390625
4709,0.5,155000,45103.05859375
4709,0.1,155000,79792.3671875
4709,0.9,155000,8869.654296875
4709,0.01,155000,85045.4765625
4711,0.0,155000,57991.98828125
4711,0.5,155000,28887.74609375
4711,0.1,155000,50459.0546875
4711,0.9,155000,5601.6552734375
4711,0.01,155000,56879.1953125
4713,0.0,155000,38799.1328125
4713,0.5,155000,22713.18359375
4713,0.1,155000,36842.09375
4713,0.9,155000,4097.125
4713,0.01,155000,38584.953125
4717,0.0,155000,76664.5625
4717,0.5,155000,37599.62109375
4717,0.1,155000,69020.1171875
4717,0.9,155000,7682.38916015625
4717,0.01,155000,76231.109375
4727,0.0,155000,60479.609375
4727,0.5,155000,32556.255859375
4727,0.1,155000,55822.796875
4727,0.9,155000,6205.103515625
4727,0.01,155000,60284.703125
4735,0.0,155000,70917.6953125
4735,0.5,155000,37729.77734375
4735,0.1,155000,67679.75
4735,0.9,155000,7510.814453125
4735,0.01,155000,70628.921875
4737,0.0,155000,60230.78125
4737,0.5,155000,31868.990234375
4737,0.1,155000,55389.37890625
4737,0.9,155000,6157.77978515625
4737,0.01,155000,59776.4140625
4739,0.0,155000,62414.328125
4739,0.5,155000,30859.396484375
4739,0.1,155000,57078.90625
4739,0.9,155000,6347.70166015625
4739,0.01,155000,61928.8828125
4741,0.0,155000,41230.19921875
4741,0.5,155000,20959.859375
4741,0.1,155000,37933.15234375
4741,0.9,155000,4219.7197265625
4741,0.01,155000,40948.15625
4747,0.0,155000,60535.5390625
4747,0.5,155000,30960.107421875
4747,0.1,155000,55129.15625
4747,0.9,155000,6131.67333984375
4747,0.01,155000,60287.90625
4749,0.0,155000,67238.375
4749,0.5,155000,34522.34765625
4749,0.1,155000,61040.90234375
4749,0.9,155000,6783.8935546875
4749,0.01,155000,66629.953125
4757,0.0,155000,37940.58984375
4757,0.5,155000,19913.4765625
4757,0.1,155000,35257.49609375
4757,0.9,155000,3922.63720703125
4757,0.01,155000,37730.39453125
4763,0.0,155000,58298.85546875
4763,0.5,155000,29823.82421875
4763,0.1,155000,52324.2578125
4763,0.9,155000,5815.380859375
4763,0.01,155000,57753.26953125
4765,0.0,155000,80078.1640625
4765,0.5,155000,41093.38671875
4765,0.1,155000,73188.0625
4765,0.9,155000,8131.46875
4765,0.01,155000,79237.7890625
4769,0.0,155000,36569.48828125
4769,0.5,155000,20554.939453125
4769,0.1,155000,33181.3515625
4769,0.9,155000,3691.839111328125
4769,0.01,155000,36177.25
4771,0.0,155000,64518.3671875
4771,0.5,155000,33801.0
4771,0.1,155000,58157.9453125
4771,0.9,155000,6462.818359375
4771,0.01,155000,64049.05859375
4777,0.0,155000,82418.734375
4777,0.5,155000,41134.84765625
4777,0.1,155000,75543.015625
4777,0.9,155000,8397.1689453125
4777,0.01,155000,81916.3046875
4781,0.0,155000,42080.390625
4781,0.5,155000,22795.51171875
4781,0.1,155000,38296.53515625
4781,0.9,155000,4253.2353515625
4781,0.01,155000,41741.5859375
4791,0.0,155000,68144.9765625
4791,0.5,155000,34925.59765625
4791,0.1,155000,61535.41796875
4791,0.9,155000,6836.12255859375
4791,0.01,155000,67402.8359375
4803,0.0,155000,64870.94921875
4803,0.5,155000,32941.6015625
4803,0.1,155000,59036.6484375
4803,0.9,155000,6557.078125
4803,0.01,155000,64311.88671875
4811,0.0,155000,82974.46875
4811,0.5,155000,46105.97265625
4811,0.1,155000,78277.609375
4811,0.9,155000,8691.5771484375
4811,0.01,155000,82649.2578125
4819,0.0,155000,50538.0625
4819,0.5,155000,26907.302734375
4819,0.1,155000,46275.84765625
4819,0.9,155000,5141.9775390625
4819,0.01,155000,50375.9453125
4821,0.0,155000,70761.7734375
4821,0.5,155000,36055.5546875
4821,0.1,155000,64059.48046875
4821,0.9,155000,7112.76123046875
4821,0.01,155000,70100.984375
4827,0.0,155000,74704.4765625
4827,0.5,155000,37617.64453125
4827,0.1,155000,67657.453125
4827,0.9,155000,7519.4658203125
4827,0.01,155000,74095.84375
4829,0.0,155000,40744.35546875
4829,0.5,155000,20505.783203125
4829,0.1,155000,37575.88671875
4829,0.9,155000,4177.77880859375
4829,0.01,155000,40455.9921875
4835,0.0,155000,76364.8046875
4835,0.5,155000,40671.94921875
4835,0.1,155000,72155.2890625
4835,0.9,155000,8017.72119140625
4835,0.01,155000,76053.6015625
4837,0.0,155000,44536.35546875
4837,0.5,155000,21695.80859375
4837,0.1,155000,40608.86328125
4837,0.9,155000,4514.166015625
4837,0.01,155000,44151.328125
4839,0.0,155000,91182.2890625
4839,0.5,155000,45845.890625
4839,0.1,155000,82231.7734375
4839,0.9,155000,9143.5556640625
4839,0.01,155000,90349.1640625
4841,0.0,155000,39667.3984375
4841,0.5,155000,19709.37109375
4841,0.1,155000,35981.65625
4841,0.9,155000,3999.173583984375
4841,0.01,155000,39472.9375
4843,0.0,155000,65879.0234375
4843,0.5,155000,33999.015625
4843,0.1,155000,60569.8359375
4843,0.9,155000,6723.95751953125
4843,0.01,155000,65552.9296875
4847,0.0,155000,54420.703125
4847,0.5,155000,26428.1875
4847,0.1,155000,48690.62109375
4847,0.9,155000,5414.8603515625
4847,0.01,155000,54119.15625
4849,0.0,155000,56937.9140625
4849,0.5,155000,30049.1015625
4849,0.1,155000,52145.9453125
4849,0.9,155000,5800.072265625
4849,0.01,155000,56511.59375
4853,0.0,155000,39841.453125
4853,0.5,155000,20293.078125
4853,0.1,155000,36111.109375
4853,0.9,155000,4007.834716796875
4853,0.01,155000,39551.13671875
4855,0.0,155000,78447.7734375
4855,0.5,155000,42704.93359375
4855,0.1,155000,72133.53125
4855,0.9,155000,8001.49365234375
4855,0.01,155000,77801.8203125
4857,0.0,155000,38624.4921875
4857,0.5,155000,22536.70703125
4857,0.1,155000,36710.69921875
4857,0.9,155000,4077.38671875
4857,0.01,155000,38432.7421875
4859,0.0,155000,70150.3515625
4859,0.5,155000,36869.015625
4859,0.1,155000,64079.578125
4859,0.9,155000,7123.8173828125
4859,0.01,155000,69807.25
4863,0.0,155000,61478.23828125
4863,0.5,155000,31678.744140625
4863,0.1,155000,55668.03515625
4863,0.9,155000,6193.0205078125
4863,0.01,155000,60930.30859375
4867,0.0,155000,51737.56640625
4867,0.5,155000,23976.5625
4867,0.1,155000,44929.34765625
4867,0.9,155000,4991.99853515625
4867,0.01,155000,51354.54296875
4873,0.0,155000,37993.71875
4873,0.5,155000,19283.90234375
4873,0.1,155000,34758.67578125
4873,0.9,155000,3859.65087890625
4873,0.01,155000,37672.69921875
4881,0.0,155000,60284.22265625
4881,0.5,155000,31888.40234375
4881,0.1,155000,55534.71875
4881,0.9,155000,6157.7353515625
4881,0.01,155000,59900.88671875
4883,0.0,155000,78196.265625
4883,0.5,155000,40756.88671875
4883,0.1,155000,71989.859375
4883,0.9,155000,7997.3125
4883,0.01,155000,77782.78125
4885,0.0,155000,93366.2265625
4885,0.5,155000,46856.30078125
4885,0.1,155000,84263.359375
4885,0.9,155000,9376.75390625
4885,0.01,155000,92469.015625
4891,0.0,155000,57922.74609375
4891,0.5,155000,28999.61328125
4891,0.1,155000,53632.69921875
4891,0.9,155000,5948.41552734375
4891,0.01,155000,57835.87109375
4897,0.0,155000,38715.72265625
4897,0.5,155000,18997.40234375
4897,0.1,155000,34776.9453125
4897,0.9,155000,3865.880615234375
4897,0.01,155000,38346.890625
4907,0.0,155000,63993.5703125
4907,0.5,155000,32250.662109375
4907,0.1,155000,57217.51171875
4907,0.9,155000,6365.00439453125
4907,0.01,155000,63275.1015625
4911,0.0,155000,68008.6796875
4911,0.5,155000,35523.24609375
4911,0.1,155000,62162.36328125
4911,0.9,155000,6909.677734375
4911,0.01,155000,67440.8515625
4915,0.0,155000,86953.1015625
4915,0.5,155000,46248.0390625
4915,0.1,155000,81119.328125
4915,0.9,155000,9008.9697265625
4915,0.01,155000,86359.7890625
4927,0.0,155000,67414.5625
4927,0.5,155000,33203.578125
4927,0.1,155000,61059.69921875
4927,0.9,155000,6780.63720703125
4927,0.01,155000,67022.1015625
4939,0.0,155000,70391.9375
4939,0.5,155000,34215.0
4939,0.1,155000,63500.88671875
4939,0.9,155000,7052.853515625
4939,0.01,155000,69710.390625
4955,0.0,155000,80246.09375
4955,0.5,155000,43604.671875
4955,0.1,155000,75117.7421875
4955,0.9,155000,8339.5166015625
4955,0.01,155000,79738.0234375
4963,0.0,155000,59018.8359375
4963,0.5,155000,29945.099609375
4963,0.1,155000,54363.73828125
4963,0.9,155000,6035.5283203125
4963,0.01,155000,58589.18359375
4971,0.0,155000,71701.78125
4971,0.5,155000,36097.9765625
4971,0.1,155000,64830.0078125
4971,0.9,155000,7205.52734375
4971,0.01,155000,71051.5
4979,0.0,155000,65430.421875
4979,0.5,155000,34558.0
4979,0.1,155000,60202.54296875
4979,0.9,155000,6689.18212890625
4979,0.01,155000,65043.21875
4981,0.0,155000,89341.46875
4981,0.5,155000,44557.0234375
4981,0.1,155000,80757.75
4981,0.9,155000,8975.9677734375
4981,0.01,155000,88601.0078125
4985,0.0,155000,65001.91015625
4985,0.5,155000,33625.0390625
4985,0.1,155000,60071.04296875
4985,0.9,155000,6686.47705078125
4985,0.01,155000,64474.38671875
4989,0.0,155000,56045.39453125
4989,0.5,155000,29706.658203125
4989,0.1,155000,51473.90625
4989,0.9,155000,5727.03466796875
4989,0.01,155000,55607.80859375
4997,0.0,155000,43076.54296875
4997,0.5,155000,21340.5703125
4997,0.1,155000,38367.77734375
4997,0.9,155000,4261.79052734375
4997,0.01,155000,42707.71875
5001,0.0,155000,46899.55078125
5001,0.5,155000,25856.236328125
5001,0.1,155000,43542.3359375
5001,0.9,155000,4831.99169921875
5001,0.01,155000,46594.49609375
5007,0.0,155000,75010.1328125
5007,0.5,155000,37988.9453125
5007,0.1,155000,67779.2265625
5007,0.9,155000,7544.10205078125
5007,0.01,155000,74340.1953125
5017,0.0,155000,61172.140625
5017,0.5,155000,30048.130859375
5017,0.1,155000,54477.62890625
5017,0.9,155000,6060.0185546875
5017,0.01,155000,60490.2109375
5027,0.0,155000,62630.15625
5027,0.5,155000,31791.763671875
5027,0.1,155000,56662.5
5027,0.9,155000,6306.9560546875
5027,0.01,155000,61984.62109375
5029,0.0,155000,39557.11328125
5029,0.5,155000,19736.78515625
5029,0.1,155000,35710.0078125
5029,0.9,155000,3966.691162109375
5029,0.01,155000,39182.31640625
5033,0.0,155000,51786.82421875
5033,0.5,155000,25978.9375
5033,0.1,155000,46703.2890625
5033,0.9,155000,5181.8828125
5033,0.01,155000,51293.84765625
5045,0.0,155000,67722.5859375
5045,0.5,155000,35130.6484375
5045,0.1,155000,62095.234375
5045,0.9,155000,6908.05078125
5045,0.01,155000,67120.625
5053,0.0,155000,37062.74609375
5053,0.5,155000,18610.357421875
5053,0.1,155000,33352.1171875
5053,0.9,155000,3701.92626953125
5053,0.01,155000,36944.72265625
5057,0.0,155000,57165.44921875
5057,0.5,155000,28548.119140625
5057,0.1,155000,52251.9140625
5057,0.9,155000,5805.2119140625
5057,0.01,155000,56678.6796875
5063,0.0,155000,54280.140625
5063,0.5,155000,26399.609375
5063,0.1,155000,48700.77734375
5063,0.9,155000,5403.55908203125
5063,0.01,155000,54058.59765625
5065,0.0,155000,75667.390625
5065,0.5,155000,37609.51953125
5065,0.1,155000,68704.546875
5065,0.9,155000,7638.66748046875
5065,0.01,155000,75103.75
5069,0.0,155000,73247.3359375
5069,0.5,155000,37560.6171875
5069,0.1,155000,66010.0546875
5069,0.9,155000,7331.46240234375
5069,0.01,155000,72673.3515625
5071,0.0,155000,61710.4296875
5071,0.5,155000,31077.146484375
5071,0.1,155000,56200.4921875
5071,0.9,155000,6249.0380859375
5071,0.01,155000,61248.2421875
5079,0.0,155000,75803.5234375
5079,0.5,155000,38657.71484375
5079,0.1,155000,68674.34375
5079,0.9,155000,7630.48583984375
5079,0.01,155000,75069.34375
5089,0.0,155000,38732.6640625
5089,0.5,155000,20397.5859375
5089,0.1,155000,36290.203125
5089,0.9,155000,4027.655029296875
5089,0.01,155000,38509.12890625
5091,0.0,155000,78724.84375
5091,0.5,155000,39931.5625
5091,0.1,155000,70887.8984375
5091,0.9,155000,7869.54833984375
5091,0.01,155000,77855.4765625
5093,0.0,155000,42652.52734375
5093,0.5,155000,20386.048828125
5093,0.1,155000,38195.046875
5093,0.9,155000,4240.3642578125
5093,0.01,155000,42218.55859375
5095,0.0,155000,87135.8359375
5095,0.5,155000,45441.8828125
5095,0.1,155000,78429.234375
5095,0.9,155000,8708.0712890625
5095,0.01,155000,86266.625
5097,0.0,155000,60195.13671875
5097,0.5,155000,31729.130859375
5097,0.1,155000,55251.22265625
5097,0.9,155000,6143.05908203125
5097,0.01,155000,59757.6171875
5105,0.0,155000,69579.59375
5105,0.5,155000,37108.45703125
5105,0.1,155000,64546.0859375
5105,0.9,155000,7187.0576171875
5105,0.01,155000,69184.4765625
5111,0.0,155000,69560.359375
5111,0.5,155000,34782.99609375
5111,0.1,155000,62390.13671875
5111,0.9,155000,6924.69921875
5111,0.01,155000,68998.375
5123,0.0,155000,56234.62109375
5123,0.5,155000,26750.078125
5123,0.1,155000,49795.22265625
5123,0.9,155000,5529.72900390625
5123,0.01,155000,55913.86328125
5127,0.0,155000,84023.125
5127,0.5,155000,42510.58203125
5127,0.1,155000,76131.4765625
5127,0.9,155000,8459.8076171875
5127,0.01,155000,83307.6953125
5129,0.0,155000,41144.90625
5129,0.5,155000,20274.90234375
5129,0.1,155000,36929.71484375
5129,0.9,155000,4104.53076171875
5129,0.01,155000,40658.44921875
5131,0.0,155000,57999.08203125
5131,0.5,155000,29070.927734375
5131,0.1,155000,53211.08984375
5131,0.9,155000,5914.52294921875
5131,0.01,155000,57623.09765625
5137,0.0,155000,38796.0859375
5137,0.5,155000,20287.728515625
5137,0.1,155000,35297.15234375
5137,0.9,155000,3926.56494140625
5137,0.01,155000,38451.0
5141,0.0,155000,69428.8828125
5141,0.5,155000,35332.609375
5141,0.1,155000,63205.98828125
5141,0.9,155000,7021.17138671875
5141,0.01,155000,68954.1328125
5143,0.0,155000,54973.3359375
5143,0.5,155000,27800.79296875
5143,0.1,155000,50082.08203125
5143,0.9,155000,5562.8798828125
5143,0.01,155000,54779.0078125
5149,0.0,155000,36655.13671875
5149,0.5,155000,18779.30859375
5149,0.1,155000,33170.0546875
5149,0.9,155000,3686.6044921875
5149,0.01,155000,36332.8828125
5155,0.0,155000,85323.328125
5155,0.5,155000,45591.203125
5155,0.1,155000,79789.9453125
5155,0.9,155000,8854.31640625
5155,0.01,155000,84778.5625
5161,0.0,155000,54064.9765625
5161,0.5,155000,28894.00390625
5161,0.1,155000,50048.6171875
5161,0.9,155000,5546.17333984375
5161,0.01,155000,53701.69921875
5163,0.0,155000,85687.5390625
5163,0.5,155000,42705.5703125
5163,0.1,155000,77004.578125
5163,0.9,155000,8550.3115234375
5163,0.01,155000,84834.609375
5165,0.0,155000,75481.703125
5165,0.5,155000,38059.296875
5165,0.1,155000,68941.6796875
5165,0.9,155000,7674.25341796875
5165,0.01,155000,74786.625
5169,0.0,155000,59280.84375
5169,0.5,155000,31477.31640625
5169,0.1,155000,54675.7109375
5169,0.9,155000,6081.88671875
5169,0.01,155000,58960.67578125
5173,0.0,155000,38818.6484375
5173,0.5,155000,21791.94140625
5173,0.1,155000,36410.6875
